date,name,ticker,open,high,low,close,volume
2020-04-01,KASE,KASE_INDEX,2224.51,2240.76,2208.25,2212.62,45.74
2020-04-02,KASE,KASE_INDEX,2212.7,2253.83,2181.92,2217.1,194.83
2020-04-03,KASE,KASE_INDEX,2211.06,2219.25,2174.36,2209.51,43.16
2020-04-06,KASE,KASE_INDEX,2220.69,2233.46,2203.63,2222.9,54.17
2020-04-07,KASE,KASE_INDEX,2232.74,2238.84,2212.3,2214.78,68.89
2020-04-08,KASE,KASE_INDEX,2214.95,2253.53,2197.19,2253.53,166.37
2020-04-09,KASE,KASE_INDEX,2254.54,2255.35,2230.09,2243.54,55.15
2020-04-10,KASE,KASE_INDEX,2243.54,2266.25,2243.54,2249.72,178.68
2020-04-13,KASE,KASE_INDEX,2249.72,2273.76,2241.72,2259.2,48.91
2020-04-14,KASE,KASE_INDEX,2257.8,2276.1,2257.8,2273.74,81.02
2020-04-15,KASE,KASE_INDEX,2283.05,2292.95,2255.86,2267.38,73.2
2020-04-16,KASE,KASE_INDEX,2267.38,2271.26,2235.26,2266.39,3598.01
2020-04-17,KASE,KASE_INDEX,2261.49,2293.76,2247.43,2261.31,1560.54
2020-04-20,KASE,KASE_INDEX,2255.74,2287.57,2251.52,2279.88,2214.9
2020-04-21,KASE,KASE_INDEX,2273.46,2283.85,2251.45,2257.2,2871.91
2020-04-22,KASE,KASE_INDEX,2257.2,2257.2,2187.6,2237.2,208.9
2020-04-23,KASE,KASE_INDEX,2234.42,2269.57,2233.45,2255.83,84.11
2020-04-24,KASE,KASE_INDEX,2254.6,2281.42,2250.08,2269.95,1693.56
2020-04-27,KASE,KASE_INDEX,2270.41,2288.77,2259.86,2271.6,96.31
2020-04-28,KASE,KASE_INDEX,2272.51,2285.12,2258.14,2262.99,184.68
2020-04-29,KASE,KASE_INDEX,2263.86,2269.99,2247.96,2250.77,120.63
2020-04-30,KASE,KASE_INDEX,2250.78,2280.34,2243.4,2274.98,165.91
2020-05-04,KASE,KASE_INDEX,2267.46,2282.59,2242.03,2266.45,42.44
2020-05-05,KASE,KASE_INDEX,2261.68,2280.58,2261.38,2280.55,28.08
2020-05-06,KASE,KASE_INDEX,2280.55,2289.38,2265.21,2277.04,56.68
2020-05-11,KASE,KASE_INDEX,2277.04,2286.57,2255.24,2271.51,55.63
2020-05-12,KASE,KASE_INDEX,2276.02,2286.21,2259.94,2268.77,40.36
2020-05-13,KASE,KASE_INDEX,2271.84,2272.09,2241.77,2254.38,145.9
2020-05-14,KASE,KASE_INDEX,2254.17,2264.24,2229.88,2245.82,59.18
2020-05-15,KASE,KASE_INDEX,2248.1,2265.87,2233.95,2265.86,178.92
2020-05-18,KASE,KASE_INDEX,2264.7,2277.8,2240.58,2270.5,152.78
2020-05-19,KASE,KASE_INDEX,2270.86,2290.95,2255.56,2283.26,185.39
2020-05-20,KASE,KASE_INDEX,2285.34,2295.56,2275.32,2290.99,216.11
2020-05-21,KASE,KASE_INDEX,2293.28,2317.38,2286.69,2300.49,277.48
2020-05-22,KASE,KASE_INDEX,2302.62,2306.8,2276.6,2293.95,93.79
2020-05-25,KASE,KASE_INDEX,2290.27,2294.95,2261.6,2279.31,56.45
2020-05-26,KASE,KASE_INDEX,2282.02,2299.41,2273.1,2286.33,106.66
2020-05-27,KASE,KASE_INDEX,2284.95,2304.04,2272.82,2304.04,90.11
2020-05-28,KASE,KASE_INDEX,2304.04,2318.35,2272.39,2314.56,860.44
2020-05-29,KASE,KASE_INDEX,2309.6,2328.09,2282.59,2324.92,429.73
2020-06-01,KASE,KASE_INDEX,2323.49,2337.12,2297.71,2323.48,574.96
2020-06-02,KASE,KASE_INDEX,2323.48,2329.56,2294.95,2325.75,203.2
2020-06-03,KASE,KASE_INDEX,2325.75,2335.5,2274.52,2310.31,539.96
2020-06-04,KASE,KASE_INDEX,2312.08,2337.45,2285.17,2311.62,207.89
2020-06-05,KASE,KASE_INDEX,2312.33,2329.45,2300.3,2323.36,1135.1
2020-06-08,KASE,KASE_INDEX,2323.59,2336.9,2298.79,2330.29,1078.38
2020-06-09,KASE,KASE_INDEX,2330.29,2334.49,2297.54,2310.35,1074.96
2020-06-10,KASE,KASE_INDEX,2310.35,2321.83,2259.71,2303.96,1676.14
2020-06-11,KASE,KASE_INDEX,2297.27,2314.26,2278.22,2306.08,1473.51
2020-06-12,KASE,KASE_INDEX,2306.81,2306.81,2269.75,2279.18,110.37
2020-06-15,KASE,KASE_INDEX,2279.18,2294.53,2246.66,2287.46,283.17
2020-06-16,KASE,KASE_INDEX,2287.46,2320.44,2282.03,2313.37,601.44
2020-06-17,KASE,KASE_INDEX,2310.63,2319.59,2299.96,2310.13,436.82
2020-06-18,KASE,KASE_INDEX,2310.09,2327.86,2296.81,2326.7,322.4
2020-06-19,KASE,KASE_INDEX,2323.37,2347.15,2322.13,2338.47,70.91
2020-06-22,KASE,KASE_INDEX,2338.46,2345.94,2322.59,2337.74,125.69
2020-06-23,KASE,KASE_INDEX,2338.13,2364.23,2329.11,2364.23,391.7
2020-06-24,KASE,KASE_INDEX,2363.53,2382.08,2349.83,2376.01,144.02
2020-06-25,KASE,KASE_INDEX,2372.93,2381.87,2354.66,2370.3,112.85
2020-06-26,KASE,KASE_INDEX,2370.3,2376.23,2340.42,2350.17,565.05
2020-06-29,KASE,KASE_INDEX,2350.06,2358.04,2328.49,2352.41,113.66
2020-06-30,KASE,KASE_INDEX,2352.41,2360.87,2336.33,2343.21,177.58
2020-07-01,KASE,KASE_INDEX,2344.07,2363.72,2333.69,2357.82,331.8
2020-07-02,KASE,KASE_INDEX,2357.83,2392.66,2346.08,2383.45,1286.36
2020-07-03,KASE,KASE_INDEX,2383.45,2389.47,2368.72,2376.04,1068.04
2020-07-07,KASE,KASE_INDEX,2376.79,2384.95,2356.94,2364.14,121.68
2020-07-08,KASE,KASE_INDEX,2364.14,2385.19,2346.95,2379.41,857.37
2020-07-09,KASE,KASE_INDEX,2377.06,2410.3,2367.66,2403.19,131.46
2020-07-10,KASE,KASE_INDEX,2403.19,2406.88,2337.11,2384.89,320.34
2020-07-13,KASE,KASE_INDEX,2387.08,2421.39,2381.3,2406.3,100.86
2020-07-14,KASE,KASE_INDEX,2406.37,2413.78,2388.23,2400.36,88.67
2020-07-15,KASE,KASE_INDEX,2400.36,2429.68,2393.34,2426.81,1403.62
2020-07-16,KASE,KASE_INDEX,2426.83,2431.7,2405.31,2425.84,154.05
2020-07-17,KASE,KASE_INDEX,2420.94,2446.72,2420.32,2438.37,163.84
2020-07-20,KASE,KASE_INDEX,2438.37,2440.59,2409.84,2429.0,215.55
2020-07-21,KASE,KASE_INDEX,2429.0,2431.52,2379.15,2428.73,252.22
2020-07-22,KASE,KASE_INDEX,2414.72,2431.71,2400.83,2417.18,83.44
2020-07-23,KASE,KASE_INDEX,2417.18,2442.16,2410.9,2430.11,303.07
2020-07-24,KASE,KASE_INDEX,2430.11,2439.14,2407.65,2408.16,232.31
2020-07-27,KASE,KASE_INDEX,2410.75,2437.98,2405.13,2419.57,25.94
2020-07-28,KASE,KASE_INDEX,2420.28,2446.54,2413.72,2422.62,298.67
2020-07-29,KASE,KASE_INDEX,2422.65,2442.65,2418.36,2432.37,64.55
2020-07-30,KASE,KASE_INDEX,2432.37,2452.62,2431.46,2445.81,41.49
2020-08-03,KASE,KASE_INDEX,2443.89,2443.92,2415.87,2419.55,16.11
2020-08-04,KASE,KASE_INDEX,2432.26,2464.44,2419.7,2434.31,108.73
2020-08-05,KASE,KASE_INDEX,2431.54,2456.43,2427.03,2440.81,86.1
2020-08-06,KASE,KASE_INDEX,2451.48,2469.52,2433.64,2448.7,76.61
2020-08-07,KASE,KASE_INDEX,2438.69,2447.51,2427.99,2440.47,54.9
2020-08-10,KASE,KASE_INDEX,2440.47,2448.35,2406.28,2413.08,77.77
2020-08-11,KASE,KASE_INDEX,2413.12,2442.83,2400.76,2435.65,177.87
2020-08-12,KASE,KASE_INDEX,2435.65,2442.51,2419.33,2427.45,39.9
2020-08-13,KASE,KASE_INDEX,2428.44,2450.6,2423.38,2434.04,107.4
2020-08-14,KASE,KASE_INDEX,2436.76,2439.93,2416.76,2427.03,39.0
2020-08-17,KASE,KASE_INDEX,2424.85,2446.43,2407.55,2428.16,2599.03
2020-08-18,KASE,KASE_INDEX,2440.67,2446.63,2418.42,2422.01,1637.87
2020-08-19,KASE,KASE_INDEX,2425.44,2449.2,2407.87,2449.2,4271.35
2020-08-20,KASE,KASE_INDEX,2446.89,2448.25,2423.62,2428.92,2012.97
2020-08-21,KASE,KASE_INDEX,2442.51,2454.5,2421.69,2431.42,1682.37
2020-08-24,KASE,KASE_INDEX,2431.53,2443.28,2413.89,2434.77,2094.43
2020-08-25,KASE,KASE_INDEX,2434.37,2443.54,2422.8,2430.44,173.6
2020-08-26,KASE,KASE_INDEX,2435.72,2446.19,2431.26,2441.09,1037.84
2020-08-27,KASE,KASE_INDEX,2441.09,2470.18,2441.09,2465.5,133.33
2020-08-28,KASE,KASE_INDEX,2466.12,2476.41,2447.19,2475.71,1427.53
2020-09-01,KASE,KASE_INDEX,2474.01,2490.94,2464.85,2484.97,157.38
2020-09-02,KASE,KASE_INDEX,2481.45,2502.4,2462.77,2499.06,809.8
2020-09-03,KASE,KASE_INDEX,2500.07,2505.06,2476.52,2492.75,1716.0
2020-09-04,KASE,KASE_INDEX,2491.31,2491.31,2453.25,2477.77,1551.53
2020-09-07,KASE,KASE_INDEX,2476.27,2481.74,2458.48,2461.74,819.86
2020-09-08,KASE,KASE_INDEX,2464.12,2485.03,2460.89,2477.67,177.76
2020-09-09,KASE,KASE_INDEX,2476.98,2481.14,2450.51,2459.98,3041.25
2020-09-10,KASE,KASE_INDEX,2458.63,2477.38,2450.54,2467.29,69.35
2020-09-11,KASE,KASE_INDEX,2467.29,2474.46,2454.18,2467.55,835.38
2020-09-14,KASE,KASE_INDEX,2469.13,2477.63,2451.96,2472.68,658.23
2020-09-15,KASE,KASE_INDEX,2472.74,2481.57,2451.55,2464.25,2825.37
2020-09-16,KASE,KASE_INDEX,2464.22,2482.43,2451.78,2480.99,65.34
2020-09-17,KASE,KASE_INDEX,2481.8,2488.8,2459.47,2470.05,833.39
2020-09-18,KASE,KASE_INDEX,2475.43,2487.34,2454.92,2474.99,33.35
2020-09-21,KASE,KASE_INDEX,2474.73,2488.72,2448.57,2463.1,39.68
2020-09-22,KASE,KASE_INDEX,2463.1,2485.25,2447.38,2460.44,47.49
2020-09-23,KASE,KASE_INDEX,2460.47,2473.34,2434.14,2455.3,16.78
2020-09-24,KASE,KASE_INDEX,2449.48,2461.23,2422.3,2435.47,98.28
2020-09-25,KASE,KASE_INDEX,2435.41,2445.45,2418.8,2431.72,72.49
2020-09-28,KASE,KASE_INDEX,2430.45,2437.89,2423.4,2429.49,49.25
2020-09-29,KASE,KASE_INDEX,2425.72,2440.27,2412.5,2425.07,21.22
2020-09-30,KASE,KASE_INDEX,2427.96,2436.79,2410.94,2425.16,20.3
2020-10-01,KASE,KASE_INDEX,2426.93,2442.27,2412.64,2416.38,13.84
2020-10-02,KASE,KASE_INDEX,2413.49,2425.54,2401.95,2412.14,680.41
2020-10-05,KASE,KASE_INDEX,2409.98,2424.07,2390.24,2414.38,327.15
2020-10-06,KASE,KASE_INDEX,2414.38,2419.78,2394.5,2403.32,1912.64
2020-10-07,KASE,KASE_INDEX,2403.35,2429.52,2397.72,2426.88,10.39
2020-10-08,KASE,KASE_INDEX,2425.45,2431.33,2412.02,2418.47,2362.53
2020-10-09,KASE,KASE_INDEX,2418.72,2439.58,2411.49,2437.9,423.61
2020-10-12,KASE,KASE_INDEX,2437.9,2439.42,2393.5,2421.76,58.04
2020-10-13,KASE,KASE_INDEX,2426.54,2438.08,2418.71,2427.21,21.56
2020-10-14,KASE,KASE_INDEX,2427.2,2435.96,2405.21,2423.79,2061.79
2020-10-15,KASE,KASE_INDEX,2427.44,2439.31,2415.93,2433.19,84.45
2020-10-16,KASE,KASE_INDEX,2434.71,2450.1,2423.95,2433.74,4021.67
2020-10-19,KASE,KASE_INDEX,2431.16,2462.05,2403.75,2431.56,743.32
2020-10-20,KASE,KASE_INDEX,2431.62,2450.46,2431.1,2449.01,107.58
2020-10-21,KASE,KASE_INDEX,2448.5,2456.07,2439.88,2454.3,207.7
2020-10-22,KASE,KASE_INDEX,2454.82,2462.81,2446.25,2459.78,238.08
2020-10-23,KASE,KASE_INDEX,2459.43,2476.18,2444.88,2460.38,81.36
2020-10-26,KASE,KASE_INDEX,2457.1,2466.59,2447.96,2448.24,33.02
2020-10-27,KASE,KASE_INDEX,2448.23,2452.8,2433.02,2433.87,388.32
2020-10-28,KASE,KASE_INDEX,2432.96,2479.25,2426.11,2464.31,116.64
2020-10-29,KASE,KASE_INDEX,2467.31,2477.25,2443.87,2467.4,96.39
2020-10-30,KASE,KASE_INDEX,2470.23,2471.31,2444.14,2456.93,131.45
2020-11-02,KASE,KASE_INDEX,2456.4,2465.39,2443.34,2454.55,93.62
2020-11-03,KASE,KASE_INDEX,2456.52,2492.6,2454.81,2472.16,276.1
2020-11-04,KASE,KASE_INDEX,2473.18,2496.23,2473.18,2488.0,150.0
2020-11-05,KASE,KASE_INDEX,2488.0,2493.38,2473.06,2483.64,265.24
2020-11-06,KASE,KASE_INDEX,2483.45,2496.86,2478.61,2490.73,59.52
2020-11-09,KASE,KASE_INDEX,2489.67,2496.73,2478.47,2495.29,68.5
2020-11-10,KASE,KASE_INDEX,2496.08,2522.31,2486.34,2512.7,82.73
2020-11-11,KASE,KASE_INDEX,2508.69,2518.25,2499.38,2500.35,2500.83
2020-11-12,KASE,KASE_INDEX,2500.3,2521.39,2499.81,2519.73,23.37
2020-11-13,KASE,KASE_INDEX,2516.06,2524.16,2506.89,2521.49,1480.52
2020-11-16,KASE,KASE_INDEX,2521.75,2533.67,2512.42,2518.06,40.46
2020-11-17,KASE,KASE_INDEX,2519.66,2547.99,2517.09,2540.16,107.13
2020-11-18,KASE,KASE_INDEX,2541.2,2561.72,2518.1,2554.55,7147.37
2020-11-19,KASE,KASE_INDEX,2554.55,2565.08,2544.8,2552.18,78.85
2020-11-20,KASE,KASE_INDEX,2552.18,2565.44,2544.04,2553.4,49.87
2020-11-23,KASE,KASE_INDEX,2553.32,2581.53,2553.32,2572.37,73.0
2020-11-24,KASE,KASE_INDEX,2572.37,2583.97,2561.98,2575.85,7147.85
2020-11-25,KASE,KASE_INDEX,2575.85,2585.5,2563.45,2568.72,350.54
2020-11-26,KASE,KASE_INDEX,2568.6,2584.05,2563.43,2572.89,1419.82
2020-11-27,KASE,KASE_INDEX,2573.13,2589.09,2570.5,2587.1,278.23
2020-11-30,KASE,KASE_INDEX,2586.99,2591.82,2564.21,2586.34,61.75
2020-12-02,KASE,KASE_INDEX,2586.34,2610.57,2580.28,2605.65,2297.35
2020-12-03,KASE,KASE_INDEX,2608.09,2623.01,2591.47,2622.4,8906.48
2020-12-04,KASE,KASE_INDEX,2622.26,2626.07,2603.67,2609.35,8262.91
2020-12-07,KASE,KASE_INDEX,2608.55,2618.17,2600.83,2611.8,83.23
2020-12-08,KASE,KASE_INDEX,2611.47,2642.85,2603.75,2629.21,97.56
2020-12-09,KASE,KASE_INDEX,2629.26,2640.81,2609.66,2622.14,110.86
2020-12-10,KASE,KASE_INDEX,2622.14,2628.69,2600.98,2606.38,67.11
2020-12-11,KASE,KASE_INDEX,2606.38,2631.25,2606.38,2616.86,56.54
2020-12-14,KASE,KASE_INDEX,2617.79,2626.64,2609.37,2621.36,69.24
2020-12-15,KASE,KASE_INDEX,2621.85,2630.04,2609.33,2618.76,84.61
2020-12-20,KASE,KASE_INDEX,2618.92,2640.77,2606.9,2610.21,75.01
2020-12-21,KASE,KASE_INDEX,2610.25,2642.96,2589.35,2617.81,139.89
2020-12-22,KASE,KASE_INDEX,2617.39,2621.65,2586.77,2599.29,100.38
2020-12-23,KASE,KASE_INDEX,2600.07,2626.09,2594.32,2618.1,155.22
2020-12-24,KASE,KASE_INDEX,2618.1,2635.47,2607.73,2635.47,61.49
2020-12-25,KASE,KASE_INDEX,2635.47,2653.15,2621.53,2643.8,67.59
2020-12-28,KASE,KASE_INDEX,2639.21,2657.94,2633.09,2647.67,36.94
2020-12-29,KASE,KASE_INDEX,2647.71,2667.4,2641.18,2663.96,1402.99
2020-12-30,KASE,KASE_INDEX,2662.55,2686.14,2654.78,2678.37,58.14
2020-12-31,KASE,KASE_INDEX,2678.25,2689.91,2666.86,2675.58,64.22
2021-01-05,KASE,KASE_INDEX,2675.59,2721.84,2670.95,2711.65,162.86
2021-01-06,KASE,KASE_INDEX,2711.65,2730.17,2697.01,2718.29,94.11
2021-01-08,KASE,KASE_INDEX,2718.93,2813.3,2718.93,2781.36,104.62
2021-01-11,KASE,KASE_INDEX,2781.39,2809.45,2779.59,2793.58,74.09
2021-01-12,KASE,KASE_INDEX,2793.58,2818.66,2778.36,2812.93,50.22
2021-01-13,KASE,KASE_INDEX,2812.96,2817.31,2789.35,2804.77,583.95
2021-01-14,KASE,KASE_INDEX,2803.89,2860.32,2803.89,2857.71,173.67
2021-01-15,KASE,KASE_INDEX,2858.01,2872.44,2844.74,2849.54,249.81
2021-01-18,KASE,KASE_INDEX,2848.22,2853.39,2823.23,2832.16,76.16
2021-01-19,KASE,KASE_INDEX,2831.64,2832.54,2785.58,2815.12,899.35
2021-01-20,KASE,KASE_INDEX,2815.08,2847.48,2782.16,2796.72,142.17
2021-01-21,KASE,KASE_INDEX,2797.34,2840.64,2797.02,2818.87,118.6
2021-01-22,KASE,KASE_INDEX,2818.67,2832.79,2796.34,2813.86,72.52
2021-01-25,KASE,KASE_INDEX,2814.33,2826.1,2793.06,2817.99,97.39
2021-01-26,KASE,KASE_INDEX,2817.99,2825.11,2784.77,2796.75,74.34
2021-01-27,KASE,KASE_INDEX,2796.75,2833.33,2787.86,2811.98,241.88
2021-01-28,KASE,KASE_INDEX,2811.98,2830.54,2775.83,2793.99,55.11
2021-01-29,KASE,KASE_INDEX,2794.0,2801.9,2775.71,2799.92,62.08
2021-02-01,KASE,KASE_INDEX,2800.62,2805.53,2782.16,2791.22,40.19
2021-02-02,KASE,KASE_INDEX,2791.22,2816.15,2782.37,2811.98,624.48
2021-02-03,KASE,KASE_INDEX,2812.37,2828.36,2776.45,2797.93,181.52
2021-02-04,KASE,KASE_INDEX,2798.12,2833.17,2789.8,2816.92,68.31
2021-02-05,KASE,KASE_INDEX,2819.68,2865.21,2810.44,2857.78,145.76
2021-02-08,KASE,KASE_INDEX,2857.78,2874.16,2815.41,2862.59,307.66
2021-02-09,KASE,KASE_INDEX,2862.59,2876.23,2811.28,2844.72,118.82
2021-02-10,KASE,KASE_INDEX,2847.48,2870.57,2828.99,2848.87,77.01
2021-02-11,KASE,KASE_INDEX,2847.99,2860.5,2830.57,2858.86,140.18
2021-02-12,KASE,KASE_INDEX,2858.86,2874.44,2845.42,2858.41,61.17
2021-02-15,KASE,KASE_INDEX,2858.41,2895.24,2841.16,2888.7,2236.41
2021-02-16,KASE,KASE_INDEX,2888.44,2955.19,2888.41,2946.07,176.75
2021-02-17,KASE,KASE_INDEX,2946.07,2989.64,2940.73,2984.72,84.05
2021-02-18,KASE,KASE_INDEX,2984.64,2995.5,2966.51,2977.46,140.58
2021-02-19,KASE,KASE_INDEX,2977.59,2977.59,2928.85,2956.63,237.33
2021-02-22,KASE,KASE_INDEX,2961.16,2988.89,2948.35,2962.75,550.55
2021-02-23,KASE,KASE_INDEX,2962.75,3000.45,2962.75,2972.33,156.64
2021-02-24,KASE,KASE_INDEX,2972.33,2986.7,2962.23,2973.63,257.09
2021-02-25,KASE,KASE_INDEX,2973.7,2986.35,2950.78,2964.2,113.37
2021-02-26,KASE,KASE_INDEX,2965.68,2981.49,2935.83,2957.76,51.9
2021-03-01,KASE,KASE_INDEX,2957.76,2965.85,2933.01,2964.58,90.77
2021-03-02,KASE,KASE_INDEX,2963.73,2981.52,2950.2,2965.89,202.49
2021-03-03,KASE,KASE_INDEX,2965.58,2977.16,2944.04,2958.17,269.17
2021-03-04,KASE,KASE_INDEX,2958.67,2970.96,2941.67,2954.8,228.71
2021-03-05,KASE,KASE_INDEX,2952.96,2955.51,2923.44,2939.33,153.8
2021-03-09,KASE,KASE_INDEX,2939.33,2956.66,2910.96,2949.51,265.77
2021-03-10,KASE,KASE_INDEX,2949.5,2970.38,2934.34,2962.07,88.75
2021-03-11,KASE,KASE_INDEX,2962.07,2972.54,2937.46,2960.91,140.76
2021-03-12,KASE,KASE_INDEX,2962.82,2972.0,2919.68,2963.03,167.21
2021-03-15,KASE,KASE_INDEX,2967.17,2991.48,2959.08,2987.73,189.91
2021-03-16,KASE,KASE_INDEX,2988.3,3019.0,2975.92,3011.3,374.66
2021-03-17,KASE,KASE_INDEX,3013.6,3023.72,3001.59,3019.6,135.38
2021-03-18,KASE,KASE_INDEX,3020.09,3066.9,3009.75,3052.26,141.77
2021-03-19,KASE,KASE_INDEX,3051.95,3104.98,3051.46,3092.38,787.96
2021-03-25,KASE,KASE_INDEX,3087.93,3090.85,3045.89,3062.01,247.65
2021-03-26,KASE,KASE_INDEX,3061.33,3099.65,3050.05,3073.84,240.4
2021-03-29,KASE,KASE_INDEX,3073.84,3103.29,3061.05,3097.92,231.18
2021-03-30,KASE,KASE_INDEX,3097.92,3111.14,3091.09,3099.17,916.15
2021-03-31,KASE,KASE_INDEX,3099.17,3116.79,3095.26,3112.32,143.05
2021-04-01,KASE,KASE_INDEX,3111.67,3136.5,3098.69,3133.31,51.91
2021-04-02,KASE,KASE_INDEX,3133.31,3153.85,3130.27,3143.78,102.45
2021-04-05,KASE,KASE_INDEX,3143.78,3151.7,3128.4,3145.71,732.44
2021-04-06,KASE,KASE_INDEX,3143.5,3198.11,3143.5,3191.95,110.65
2021-04-07,KASE,KASE_INDEX,3193.43,3228.07,3193.43,3212.33,217.14
2021-04-08,KASE,KASE_INDEX,3211.8,3226.51,3209.24,3214.83,117.93
2021-04-09,KASE,KASE_INDEX,3214.83,3283.31,3209.8,3260.79,499.8
2021-04-12,KASE,KASE_INDEX,3261.07,3312.88,3244.86,3311.51,124.53
2021-04-13,KASE,KASE_INDEX,3311.51,3322.37,3228.98,3280.94,115.94
2021-04-14,KASE,KASE_INDEX,3274.41,3316.35,3228.7,3228.83,534.21
2021-04-15,KASE,KASE_INDEX,3228.83,3290.61,3228.83,3256.15,90.55
2021-04-16,KASE,KASE_INDEX,3256.38,3298.05,3208.7,3257.53,91.72
2021-04-19,KASE,KASE_INDEX,3257.53,3279.44,3142.36,3245.2,132.24
2021-04-20,KASE,KASE_INDEX,3245.22,3256.83,3198.16,3235.33,327.47
2021-04-21,KASE,KASE_INDEX,3235.33,3265.39,3212.8,3227.52,244.25
2021-04-22,KASE,KASE_INDEX,3227.52,3250.9,3118.88,3195.45,447.46
2021-04-23,KASE,KASE_INDEX,3197.51,3247.21,3161.72,3235.74,154.5
2021-04-26,KASE,KASE_INDEX,3238.85,3289.16,3120.54,3230.13,56.2
2021-04-27,KASE,KASE_INDEX,3230.0,3261.09,3230.0,3245.46,74.14
2021-04-28,KASE,KASE_INDEX,3245.46,3261.99,3207.37,3241.01,129.63
2021-04-29,KASE,KASE_INDEX,3241.01,3262.4,3203.47,3245.15,501.37
2021-04-30,KASE,KASE_INDEX,3245.97,3250.67,3202.59,3242.81,137.8
2021-05-04,KASE,KASE_INDEX,3245.6,3267.94,3208.37,3253.96,105.94
2021-05-05,KASE,KASE_INDEX,3254.06,3257.47,3226.67,3247.94,239.66
2021-05-06,KASE,KASE_INDEX,3248.68,3264.53,3238.8,3262.19,141.0
2021-05-11,KASE,KASE_INDEX,3262.19,3302.23,3259.07,3296.93,263.44
2021-05-12,KASE,KASE_INDEX,3296.93,3318.92,3286.68,3312.28,217.98
2021-05-13,KASE,KASE_INDEX,3312.28,3333.05,3294.87,3294.87,80.12
2021-05-14,KASE,KASE_INDEX,3294.87,3315.03,3282.81,3299.92,107.28
2021-05-17,KASE,KASE_INDEX,3299.91,3324.63,3292.69,3322.75,71.17
2021-05-18,KASE,KASE_INDEX,3302.98,3361.54,3302.98,3350.01,150.76
2021-05-19,KASE,KASE_INDEX,3349.52,3363.53,3336.75,3355.51,180.17
2021-05-20,KASE,KASE_INDEX,3355.51,3364.11,3347.67,3351.21,111.22
2021-05-21,KASE,KASE_INDEX,3351.21,3367.63,3345.1,3361.77,165.23
2021-05-24,KASE,KASE_INDEX,3365.01,3368.32,3344.51,3364.6,199.88
2021-05-25,KASE,KASE_INDEX,3363.99,3374.9,3348.95,3362.12,143.67
2021-05-26,KASE,KASE_INDEX,3362.12,3370.58,3344.46,3358.52,155.43
2021-05-27,KASE,KASE_INDEX,3358.52,3374.92,3328.74,3353.61,90.66
2021-05-28,KASE,KASE_INDEX,3358.42,3378.14,3346.82,3373.0,196.39
2021-05-31,KASE,KASE_INDEX,3372.46,3392.64,3361.34,3381.66,58.75
2021-06-01,KASE,KASE_INDEX,3382.51,3398.03,3360.18,3364.66,62.95
2021-06-02,KASE,KASE_INDEX,3364.22,3384.75,3360.95,3378.25,143.4
2021-06-03,KASE,KASE_INDEX,3378.25,3406.32,3374.06,3400.74,99.75
2021-06-04,KASE,KASE_INDEX,3401.68,3418.99,3398.71,3413.23,58.39
2021-06-07,KASE,KASE_INDEX,3413.54,3426.07,3394.13,3421.27,126.79
2021-06-08,KASE,KASE_INDEX,3421.26,3421.26,3399.95,3419.21,256.28
2021-06-09,KASE,KASE_INDEX,3369.62,3381.07,3267.02,3360.48,332.47
2021-06-10,KASE,KASE_INDEX,3363.56,3396.9,3353.05,3388.13,441.75
2021-06-11,KASE,KASE_INDEX,3388.69,3396.97,3300.09,3369.82,338.59
2021-06-14,KASE,KASE_INDEX,3373.89,3375.72,3345.21,3348.24,88.47
2021-06-15,KASE,KASE_INDEX,3351.23,3359.67,3330.37,3343.53,67.33
2021-06-16,KASE,KASE_INDEX,3343.53,3356.42,3333.64,3353.32,731.8
2021-06-17,KASE,KASE_INDEX,3353.94,3368.5,3342.17,3357.86,223.75
2021-06-18,KASE,KASE_INDEX,3358.42,3360.03,3329.3,3349.13,41.96
2021-06-21,KASE,KASE_INDEX,3349.13,3357.9,3314.22,3342.85,145.12
2021-06-22,KASE,KASE_INDEX,3342.85,3365.84,3340.16,3356.79,63.88
2021-06-23,KASE,KASE_INDEX,3358.37,3363.37,3320.49,3340.21,279.41
2021-06-24,KASE,KASE_INDEX,3339.37,3357.62,3333.04,3348.78,219.89
2021-06-25,KASE,KASE_INDEX,3348.78,3370.11,3328.41,3329.27,82.21
2021-06-28,KASE,KASE_INDEX,3329.27,3370.39,3315.93,3348.39,305.55
2021-06-29,KASE,KASE_INDEX,3348.57,3373.37,3336.21,3342.63,65.77
2021-06-30,KASE,KASE_INDEX,3342.63,3369.25,3332.56,3344.07,38.28
2021-07-01,KASE,KASE_INDEX,3338.37,3356.97,3300.74,3300.79,124.23
2021-07-02,KASE,KASE_INDEX,3300.79,3340.39,3289.62,3326.2,1737.2
2021-07-03,KASE,KASE_INDEX,3326.2,3342.16,3301.16,3313.99,12.9
2021-07-07,KASE,KASE_INDEX,3313.99,3331.3,3272.55,3295.75,122.69
2021-07-08,KASE,KASE_INDEX,3295.75,3313.88,3259.85,3278.51,552.28
2021-07-09,KASE,KASE_INDEX,3287.59,3287.59,3244.17,3263.95,1011.52
2021-07-12,KASE,KASE_INDEX,3263.95,3264.62,3186.36,3188.38,1686.42
2021-07-13,KASE,KASE_INDEX,3188.38,3236.36,3184.02,3200.84,240.86
2021-07-14,KASE,KASE_INDEX,3200.94,3234.27,3186.98,3190.24,369.0
